Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,titre,to_translate,API
3980,3980,3980,3980,Ses04F_impro07_F073," Well, yeah.  I mean that's where you meet people, right.  Everybody lives in the dorms, right.",
3981,3981,3981,3981,Ses04F_impro07_M079," I hate to break this to you but you meet people by being cool, so-",
3982,3982,3982,3982,Ses04F_impro07_F074," Oh, oh, I'm sorry, my bad.  I'll have to, like, sign up for summer lessons from you before I go.  You can teach me how to be cool before I go to college.",
3983,3983,3983,3983,Ses04F_impro07_M080," No, no, no.  You're right though.  I mean, you know, dorms are definitely the way to meet people.  I know that I was in an apartment off campus",
3984,3984,3984,3984,Ses04F_impro07_M081," and I mean, you know, I knew my roommates and stuff but I there wasn't really that sense of community-",
3985,3985,3985,3985,Ses04F_impro07_F075, Right.,
3986,3986,3986,3986,Ses04F_impro07_M082," that happened, you know, that was going on.",
3987,3987,3987,3987,Ses04F_impro07_F076, So basically what you're saying is that I was right,
3988,3988,3988,3988,Ses04F_impro07_M083, I was just joking.  Gosh.  You don't have to take everything so- so seriously.,
3989,3989,3989,3989,Ses04F_impro07_F077," I'm- I'm right, right.",
3990,3990,3990,3990,Ses04F_impro07_M084," Yes, you're right.",
3991,3991,3991,3991,Ses04F_impro07_F078, That's what you're saying. I'm right. [LAUGHTER],
3992,3992,3992,3992,Ses04F_impro07_M085, All hail to the,
3993,3993,3993,3993,Ses04F_impro07_F079, me.,
3994,3994,3994,3994,Ses04F_impro07_M086," to you, yes.",
3995,3995,3995,3995,Ses03M_impro01_M000," Hey listen here missy, I've been in this line for an hour and now I'm finally here.  So you're going to take my application.",
3996,3996,3996,3996,Ses03M_impro01_F000, Is that a demand sir?,
3997,3997,3997,3997,Ses03M_impro01_M001, It's not a demand it's a request.  Will you just take it?  Come on.,
3998,3998,3998,3998,Ses03M_impro01_F001, I must see it before I just take it.,
3999,3999,3999,3999,Ses03M_impro01_M002, Oh.  Look at it.,
4000,4000,4000,4000,Ses03M_impro01_F002," Sir, you completely filled this out wrong.",
4001,4001,4001,4001,Ses03M_impro01_F003, No.  You filled out the back part.  You were supposed to fill out the front portion only.,
4002,4002,4002,4002,Ses03M_impro01_M003, What?,
4003,4003,4003,4003,Ses03M_impro01_M004, What are you talking about?  It says fill out that part.,
4004,4004,4004,4004,Ses03M_impro01_F004," No, no, no, no, no.  You're going to have to go back over on the other side-- --second door, up the stairs...",
4005,4005,4005,4005,Ses03M_impro01_M005, Okay.,
4006,4006,4006,4006,Ses03M_impro01_M006, Oh my God. Can you just transfer it yourself?,
4007,4007,4007,4007,Ses03M_impro01_F005, No I can't just transfer it myself sir.  You got to do this.  Everyone else is doing the same thing.,
4008,4008,4008,4008,Ses03M_impro01_M007, You don't know! you can't write?  You don't know how to write?,
4009,4009,4009,4009,Ses03M_impro01_F006, Excuse me sir?,
4010,4010,4010,4010,Ses03M_impro01_M008, What's wrong with you people?  God.,
4011,4011,4011,4011,Ses03M_impro01_F007, I think you're being a little condescending.,
4012,4012,4012,4012,Ses03M_impro01_F008, You need to go back over there and fill it out again.,
4013,4013,4013,4013,Ses03M_impro01_M009, The information is on there.  Here I'll just fill it out right here.,
4014,4014,4014,4014,Ses03M_impro01_F009," No, no, no, because there are other people in line.  You have to go get a complete new application.",
4015,4015,4015,4015,Ses03M_impro01_M010," This will take like a minute, okay? Jesus.",
4016,4016,4016,4016,Ses03M_impro01_F010," No, no, no. Sir,you need to get out of the line--",
4017,4017,4017,4017,Ses03M_impro01_M011, I'm not going anywhere.  I'm staying right here.,
4018,4018,4018,4018,Ses03M_impro01_F011," Well I'm going to have to call- security because sir, you- there are hundreds of people waiting in line at this D.M.V.-- --We're closing in about half an hour...",
4019,4019,4019,4019,Ses03M_impro01_M012," Hey,uh-- Well that's too bad cause I'm getting my license right now.",
4020,4020,4020,4020,Ses03M_impro01_F012," You will get your license, sir, you have to go fill out-- --another copy...excuse me?",
4021,4021,4021,4021,Ses03M_impro01_M013, Give me my--,
4022,4022,4022,4022,Ses03M_impro01_M014," Hey, no, give me that back.",
4023,4023,4023,4023,Ses03M_impro01_F013, No.  Now I'm going to take this from you because you are obviously misleading,
4024,4024,4024,4024,Ses03M_impro01_M015, -- No.  I'm not waiting...I'm not coming back again.  I don't have time to come back five days.,
4025,4025,4025,4025,Ses03M_impro01_F014, No.  You couldn't go get another one.,
4026,4026,4026,4026,Ses03M_impro01_F015, Well then you won't have a license will you?,
4027,4027,4027,4027,Ses03M_impro01_M016, I'll have a license.,
4028,4028,4028,4028,Ses03M_impro01_F016, Well not from this department you won't.,
4029,4029,4029,4029,Ses03M_impro01_M017, Yes I will.  I'll have this [GARBAGE],
4030,4030,4030,4030,Ses03M_impro01_F017, Sir-,
4031,4031,4031,4031,Ses03M_impro01_M018, just as I want.  Ugh.,
4032,4032,4032,4032,Ses03M_impro01_F018, Sir?  I'm going to ask you one more time and then I'm going to call my supervisor,
4033,4033,4033,4033,Ses03M_impro01_F019, who will proceed to call-- security if you can't remove yourself--,
4034,4034,4034,4034,Ses03M_impro01_M019, Fine.  Call your supervisor.  Ask supervisor over,
4035,4035,4035,4035,Ses03M_impro01_M020, and I'll tell her how you've been behaving.,
4036,4036,4036,4036,Ses03M_impro01_F020, Really?,
4037,4037,4037,4037,Ses03M_impro01_M021, How would you like that hmm?,
4038,4038,4038,4038,Ses03M_impro01_F021," She's not actually in the building.  She's only on the phone. Sir, please leave this line immediately.",
4039,4039,4039,4039,Ses03M_impro01_M022," Oh, okay.  Wow.",
4040,4040,4040,4040,Ses03M_impro01_M023, No.  I'm not going anywhere.  I'm staying here-- I am filling out right now okay just calm down. I'm filling out right now-- Just take the god damn piece of paper.,
4041,4041,4041,4041,Ses03M_impro01_F022, Okay.  I'm going to call security. Security!,
4042,4042,4042,4042,Ses03M_impro01_F023," I have it.  I'm taking it.  Doesn't mean I'm going to do anything with it.--Get out of my line!  This is my line.  Get out.  All these people--Sir, you are causing a mob in this department.",
4043,4043,4043,4043,Ses03M_impro01_M024, Okey This is a new one.  Take the new one.,
4044,4044,4044,4044,Ses03M_impro01_M025, Do you own the D.M.V.?,
4045,4045,4045,4045,Ses03M_impro01_M026, I'm sorry she's--these people they just want to get their license--,
4046,4046,4046,4046,Ses03M_impro01_F024," No, You cannot get your license.  You filled out the wrong part of the form.",
4047,4047,4047,4047,Ses03M_impro01_M027, What are you talking about?  Just transfer it over.  I filled out the new one.,
4048,4048,4048,4048,Ses03M_impro01_F025," This entire time you're fighting with me sir, you could've finished the form and already been half way-- No.  Get out.",
4049,4049,4049,4049,Ses03M_impro01_M028, I did finish one.  Take it.,
4050,4050,4050,4050,Ses03M_impro01_M029, What is wrong with you?,
4051,4051,4051,4051,Ses01F_script03_2_M000, We were very much younger then.,
4052,4052,4052,4052,Ses01F_script03_2_F000, And very much sillier.,
4053,4053,4053,4053,Ses01F_script03_2_M001, However I believe the real cause of that row was Peter Burden.,
4054,4054,4054,4054,Ses01F_script03_2_F001, Oh.  You knew there was nothing in that.,
4055,4055,4055,4055,Ses01F_script03_2_M002, I knew nothing of the sort.  You took presents from him.,
4056,4056,4056,4056,Ses01F_script03_2_F002," Presents?  It was only a trivial, little brooch.",
4057,4057,4057,4057,Ses01F_script03_2_M003," It was bristling with diamonds.  In the worst possible taste, too.",
4058,4058,4058,4058,Ses01F_script03_2_F003," It was not.  I still have it, and I wear it often.  It is very pretty.",
4059,4059,4059,4059,Ses01F_script03_2_M004, You went out of your way to torture me over Peter Burden.,
4060,4060,4060,4060,Ses01F_script03_2_F004, I did not.  You worked that whole thing up in your jealous imagination.,
4061,4061,4061,4061,Ses01F_script03_2_M005," Well, you let him kiss you, huh?  You said you did.",
4062,4062,4062,4062,Ses01F_script03_2_F005," Well, what of it?",
4063,4063,4063,4063,Ses01F_script03_2_M006, What of it?,
4064,4064,4064,4064,Ses01F_script03_2_F006, It gave him a lot of pleasure and it didn't hurt me.,
4065,4065,4065,4065,Ses01F_script03_2_M007, What about me?,
4066,4066,4066,4066,Ses01F_script03_2_F007," If you hadn't been so suspicious and nosey, you never would have known a thing about it.",
4067,4067,4067,4067,Ses01F_script03_2_M008," That's a nice point of view, I must say.",
4068,4068,4068,4068,Ses01F_script03_2_F008, Oh dear.  I'm bored with this conversation.,
4069,4069,4069,4069,Ses01F_script03_2_M009, So am I.  I'm bored stiff. [GARBAGE]  Do you want some brandy?,
4070,4070,4070,4070,Ses01F_script03_2_F009, No.  Thank you.,
4071,4071,4071,4071,Ses01F_script03_2_M010," I'll have a little, I think.",
4072,4072,4072,4072,Ses01F_script03_2_F010," I don't know why you'd want any, you've already had three glasses.",
4073,4073,4073,4073,Ses01F_script03_2_M011," No particular reason.  Anyhow, they are very small ones.",
4074,4074,4074,4074,Ses01F_script03_2_F011, I just think it's silly to go on and on and on about such a thing.,
4075,4075,4075,4075,Ses01F_script03_2_M012," You can hardly call three glasses of liquor a whole evening long, going on and on and on.",
4076,4076,4076,4076,Ses01F_script03_2_F012, It's become a habit with you.,
4077,4077,4077,4077,Ses01F_script03_2_M013, Oh.  Don't be so grand.  Just because you don't happen to want one at the moment.,
4078,4078,4078,4078,Ses01F_script03_2_F013, Don't be stupid.,
4079,4079,4079,4079,Ses01F_script03_2_M014," Really, Amanda.",
4080,4080,4080,4080,Ses01F_script03_2_F014, What?,
4081,4081,4081,4081,Ses01F_script03_2_M015, Nothing.,
4082,4082,4082,4082,Ses01F_script03_2_M016," you going out somewhere, dear?",
4083,4083,4083,4083,Ses01F_script03_2_F015, No.  I am just making myself fascinating for you.,
4084,4084,4084,4084,Ses01F_script03_2_M017, That reply has broken my heart.,
4085,4085,4085,4085,Ses01F_script03_2_F016, Oh.  It's a woman's duty to allure the man.,
4086,4086,4086,4086,Ses01F_script03_2_M018," Well as a matter of fact, yes, that's perfectly true.",
4087,4087,4087,4087,Ses01F_script03_2_F017, No it isn't.,
4088,4088,4088,4088,Ses01F_script03_2_M019, Yes it is.,
4089,4089,4089,4089,Ses01F_script03_2_F018, You shut up.,
4090,4090,4090,4090,Ses01F_script03_2_M020," Oh really.  It's a pity you didn't have any brandy, it would have made you a little less disagreeable.",
4091,4091,4091,4091,Ses01F_script03_2_F019, It's funny it hasn't worked such wonders for you.,
4092,4092,4092,4092,Ses01F_script03_2_M021," Snap, snap, snap.  You know you are like a little adder.",
4093,4093,4093,4093,Ses01F_script03_2_F020," Adders don't snap, they sting.",
4094,4094,4094,4094,Ses01F_script03_2_M022, Nonsense.  They have a bag of venom behind their fangs and they snap. They snap.,
4095,4095,4095,4095,Ses01F_script03_2_F021, They sting. I don't care.  Do you understand?  I don't care if they bark and they roll about like hoops.,
4096,4096,4096,4096,Ses01F_script03_2_M023, Did you see much of Peter Burden after our divorce?,
4097,4097,4097,4097,Ses01F_script03_2_F022," Yes I did, quite a lot.",
4098,4098,4098,4098,Ses01F_script03_2_M024," And I suppose you let him kiss you a good deal more than, too. Yes.  I suppose you guys had a riotous time, huh?  All out, no restraint at all.  Well, you never really had much anyhow.",
4099,4099,4099,4099,Ses01F_script03_2_F023, Mind your own business.,
4100,4100,4100,4100,Ses01F_script03_2_F024," You're quite insufferable, I expect it's because you are drunk.",
4101,4101,4101,4101,Ses01F_script03_2_M025, I think I am not in the least bit drunk.,
4102,4102,4102,4102,Ses01F_script03_2_F025, You've always had a weak head.,
4103,4103,4103,4103,Ses01F_script03_2_M026, I think I mentioned once before that I've had three minute liquor glasses the whole evening long.  A child of two cannot get drunk on that.,
4104,4104,4104,4104,Ses01F_script03_2_F026," On the contrary, a child of two can get violently drunk on only one glass of brandy.",
4105,4105,4105,4105,Ses01F_script03_2_M027," That's very interesting Amanda. How about a child of four?  Or a child of six?  Or a child of nine? We can get a good little conversation going on about this, you know, intemperate tots.",
4106,4106,4106,4106,Ses01F_script03_2_F027, Oh shut up.,
4107,4107,4107,4107,Ses01F_script03_2_F028, Shut up.,
4108,4108,4108,4108,Ses01F_script03_2_F029," Not very funny, darling.  Why don't you have some more brandy.",
4109,4109,4109,4109,Ses01F_script03_2_M028, [LAUGHTER] That's a very good idea.  I think I will.,
4110,4110,4110,4110,Ses01F_script03_2_M029," Look, you better turn that off. I don't want to wake up the people upstairs.",
4111,4111,4111,4111,Ses01F_script03_2_F030, Why?,
4112,4112,4112,4112,Ses01F_script03_2_F031, There are no people upstairs; it's a photographer's studio.,
4113,4113,4113,4113,Ses01F_script03_2_M030, Well then you'll wake up the people downstairs.,
4114,4114,4114,4114,Ses01F_script03_2_F032, They are away in Tunis.,
4115,4115,4115,4115,Ses01F_script03_2_M031, This is no time of year for Tunis.,
4116,4116,4116,4116,Ses01F_script03_2_F033," Turn it on again, please.",
4117,4117,4117,4117,Ses01F_script03_2_M032, I will do no such thing.,
4118,4118,4118,4118,Ses01F_script03_2_F034, Fine if you insist on being boorish and idiotic.,
4119,4119,4119,4119,Ses01F_script03_2_M033," Will you turn that off, it's driving me mad.",
4120,4120,4120,4120,Ses01F_script03_2_F035," You are far too temperamental, try to control yourself.",
4121,4121,4121,4121,Ses01F_script03_2_M034, Turn it off.,
4122,4122,4122,4122,Ses01F_script03_2_F036," I won't.  Let go, let go of me. Listen, listen?  I'm sick and tired of listening to you, you sadistic bully.",
4123,4123,4123,4123,Ses01F_script03_2_M035," Amanda, listen, listen.",
4124,4124,4124,4124,Ses01F_script03_2_M036, Oh.  That's very amusing indeed.,
4125,4125,4125,4125,Ses01F_script03_2_F037," Oh shut up.  Let go.  I hate you, I hate you.  Do you hear?  You are a conceited and overbearing and utterly impossible.",
4126,4126,4126,4126,Ses01F_script03_2_M037," You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live.",
4127,4127,4127,4127,Ses01F_script03_2_F038, This is the end.  Do you hear me?  Finally and forever.,
4128,4128,4128,4128,Ses01F_script03_2_M038, You're not going like this.,
4129,4129,4129,4129,Ses01F_script03_2_F039, Oh.  Yes I am.,
4130,4130,4130,4130,Ses01F_script03_2_M039, You're not.,
4131,4131,4131,4131,Ses01F_script03_2_F040," Yes I am.   Stop it. Stop it.  Let go of me. Oh.  You're a cruel fiend.  I loathe and I hate you. Marry you again?  Never, never, never. I hope you die in torment, you brute beast cad.",
4132,4132,4132,4132,Ses01F_script03_2_M040," Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee.  You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live.",
4133,4133,4133,4133,Ses04M_impro07_M000," Alright, so you're not going to believe this.  But I went home today. I looked through the mail.  And I got an acceptance letter from U.S.C..",
4134,4134,4134,4134,Ses04M_impro07_F000," What, no way.",
4135,4135,4135,4135,Ses04M_impro07_M001, I'm going to U.S.C.. Yeah.,
4136,4136,4136,4136,Ses04M_impro07_F001, Really?,
4137,4137,4137,4137,Ses04M_impro07_M002," Yeah, yeah.",
4138,4138,4138,4138,Ses04M_impro07_F002, I didn't even,
4139,4139,4139,4139,Ses04M_impro07_F003, know you applied to U.S.C..,
4140,4140,4140,4140,Ses04M_impro07_M003," I did.  I did. I've -- yeah, I applied to U.S.C..  I mean, it's really expensive but",
4141,4141,4141,4141,Ses04M_impro07_M004, it's a really good school.  So,
4142,4142,4142,4142,Ses04M_impro07_M005," Um, um- yeah, I'm just -- I'm really excited 'cause I don't know.  It's like a whole -- I mean, it's just like, I've been really -- I wanted to go there ever since I was a kid.  So now I actually am and it's awesome.  It's a really nice campus.  Oh, you've been there.",
4143,4143,4143,4143,Ses04M_impro07_F004," That's amazing.  I've seen it on TV. Um, Wow.  I mean, well what are you going to major in?  What are you going to do?",
4144,4144,4144,4144,Ses04M_impro07_M006," Um, I'm thinking a history and geology minor.",
4145,4145,4145,4145,Ses04M_impro07_F005, Wow.,
4146,4146,4146,4146,Ses04M_impro07_M007," Yeah.  I like to know about history, 'cause, you know, it's- it's just so relevant to the present.",
4147,4147,4147,4147,Ses04M_impro07_F006, Right.,
4148,4148,4148,4148,Ses04M_impro07_M008, Yeah.,
4149,4149,4149,4149,Ses04M_impro07_F007, Yes.,
4150,4150,4150,4150,Ses04M_impro07_M009," And, uh-",
4151,4151,4151,4151,Ses04M_impro07_F008, Is U.S.C. known for its history program?,
4152,4152,4152,4152,Ses04M_impro07_M010," Um, you know, I don't think so.  But I think that, you know, it's still a private school",
4153,4153,4153,4153,Ses04M_impro07_M011," and right you know it's still- and then, you know, I mean-",
4154,4154,4154,4154,Ses04M_impro07_F009, I know.  It's a great school and you know,
4155,4155,4155,4155,Ses04M_impro07_M012," I'm guessing, you know it's like I I checked it out.  And, like, they have a decent history program.",
4156,4156,4156,4156,Ses04M_impro07_F010, It's all about the connections,
4157,4157,4157,4157,Ses04M_impro07_M013," So -- and like the geology just is awesome.  It rocks, no pun intended. [LAUGHTER]",
4158,4158,4158,4158,Ses04M_impro07_F011," Oh, you did not just say that.",
4159,4159,4159,4159,Ses04M_impro07_M014," Um, but, uh- anyway -- yeah, so that's awesome, though, because you live here and then we're not going to be separated by me going to some other school",
4160,4160,4160,4160,Ses04M_impro07_F012, I know.  You're going to be so close.,
4161,4161,4161,4161,Ses04M_impro07_M015," And, uh, it's just really exciting.  I- You know, I'm -- just I want to- I want to share this special happy moment with you. It's awesome",
4162,4162,4162,4162,Ses04M_impro07_F013, I'm glad you did.,
4163,4163,4163,4163,Ses04M_impro07_M016, So um,
4164,4164,4164,4164,Ses04M_impro07_F014," That's great.  I mean, I'm really glad you're not going to go anywhere.  You'll still be here.",
4165,4165,4165,4165,Ses04M_impro07_M017," Yeah, yeah, yeah.  We're only going to be like twenty minutes apart.",
4166,4166,4166,4166,Ses04M_impro07_F015, Everything in LA is twenty minutes away.,
4167,4167,4167,4167,Ses04M_impro07_M018," Exactly. It's more like twenty five. Twenty five, half an hour,",
4168,4168,4168,4168,Ses04M_impro07_F016, Give or take. [LAUGHTER],
4169,4169,4169,4169,Ses04M_impro07_M019," But, uh, yeah, so I'm really excited. I can't wait- can't wait to go.  I have to go to orientation,",
4170,4170,4170,4170,Ses04M_impro07_F017, Well congratulations.,
4171,4171,4171,4171,Ses04M_impro07_M020," umm, and I'm going to check out school and get, you know, check out the courses",
4172,4172,4172,4172,Ses04M_impro07_M021, find out all this stuff.  And- and I don't know.  I think I'm going to try to live in a dorm.,
4173,4173,4173,4173,Ses04M_impro07_F018, Yeah.,
4174,4174,4174,4174,Ses04M_impro07_M022," 'Cause, you know, it's like you get to know a lot of people in the dorms and.",
4175,4175,4175,4175,Ses04M_impro07_F019," Yeah, and then you got that whole communal shower thing which is really appealing.",
4176,4176,4176,4176,Ses04M_impro07_M023, Well I'll have flip flops for that.  That's not  some- It's not a problem.,
4177,4177,4177,4177,Ses04M_impro07_F020," Okay. Well, that's a good plan. Shower shoes. Two thumbs up.",
4178,4178,4178,4178,Ses04M_impro07_M024," Yeah, yeah.  But um, so, yeah.  So it's pretty sweet, huh?  You should go there, too.",
4179,4179,4179,4179,Ses04M_impro07_F021, Wow. I- I was looking at U.C.L.A.,
4180,4180,4180,4180,Ses04M_impro07_M025," Ouch.  That's, um -- oh, wow.",
4181,4181,4181,4181,Ses04M_impro07_F022," But, congrats on the U.S.C. thing.",
4182,4182,4182,4182,Ses04M_impro07_M026," No, no, I mean, I didn't know -- I didn't know that about you. Um, I feel like --",
4183,4183,4183,4183,Ses04M_impro07_F023," The -- what, the- I mean--",
4184,4184,4184,4184,Ses04M_impro07_M027," No, I'm just messing with you. I mean, I'm not going to, you know, I mean, I'm not even really a football fan anyway.  So or- or a basketball-",
4185,4185,4185,4185,Ses04M_impro07_F024," You're not going to -- you're going to go to games, though, right? I mean, you can't go to U.S.C. and not go to a football game.",
4186,4186,4186,4186,Ses04M_impro07_M028, No. Football's boring.,
4187,4187,4187,4187,Ses04M_impro07_F025," Just one game, though?  I mean, for the experience.  I mean, you don't have to go to all of the games but you gotta go to a game.",
4188,4188,4188,4188,Ses04M_impro07_M029, I'll go to basketball games.,
4189,4189,4189,4189,Ses04M_impro07_F026," Okay.  Well that's cool, too, but like--",
4190,4190,4190,4190,Ses04M_impro07_M030, Maybe some golf matches.,
4191,4191,4191,4191,Ses04M_impro07_F027," Wow, you are a winner and a half. [LAUGHTER]",
4192,4192,4192,4192,Ses04M_impro07_M031, Do they even have any golf matches? I don't even know.,
4193,4193,4193,4193,Ses04M_impro07_M032, I don't know.  Do they have golf?  Do they have- Does U.S.C. have a -- I don't know if they have a golf team.,
4194,4194,4194,4194,Ses04M_impro07_F028, I don't know. Women's volleyball.,
4195,4195,4195,4195,Ses04M_impro07_M033," That I'll go to.  Definitely go to women's volleyball.  Women's volleyball, swimming, tennis.",
4196,4196,4196,4196,Ses04M_impro07_F029, Basically anything women do.,
4197,4197,4197,4197,Ses04M_impro07_M034," And then men's basketball.  And -- oh, well not women's basketball.",
4198,4198,4198,4198,Ses04M_impro07_F030, You have to go to a football game.  Come on.,
4199,4199,4199,4199,Ses04M_impro07_M035," No, I'm not going to go to a football game.",
4200,4200,4200,4200,Ses04M_impro07_F031," Paint some red and yellow S C on your face. And like get one of those big you know, number one hand things.",
4201,4201,4201,4201,Ses04M_impro07_M036, Forget it. Forget it. Forget it. No way.,
4202,4202,4202,4202,Ses04M_impro07_F032, Maybe one of those megaphones. Pompom.,
4203,4203,4203,4203,Ses04M_impro07_M037, I do -- I will need to get a gun-,
4204,4204,4204,4204,Ses04M_impro07_F033," There are cheerleaders at football games.  That's girls, scantily clad sexy girls.",
4205,4205,4205,4205,Ses04M_impro07_M038, You've got a point there.,
4206,4206,4206,4206,Ses04M_impro07_F034, I know.,
4207,4207,4207,4207,Ses04M_impro07_M039, I'll take that in consideration.  Alright.,
4208,4208,4208,4208,Ses04M_impro07_F035, I'm just -- I'm watching your back.,
4209,4209,4209,4209,Ses04M_impro07_M040," Okay.  Um, but, no, I, uh, I do need to get a gun soon, though, 'cause I mean",
4210,4210,4210,4210,Ses04M_impro07_F036, Excuse me?,
4211,4211,4211,4211,Ses04M_impro07_M041, I need to get like a -- just a small little gun just 'cause -- or like a taser or something or just like a butterfly knife,
4212,4212,4212,4212,Ses04M_impro07_F037, No.,
4213,4213,4213,4213,Ses04M_impro07_M042," 'cause, you know, I mean, it's like If I ever want to go south of campus",
4214,4214,4214,4214,Ses04M_impro07_F038, Well just don't go south of campus.  Don't get a gun. That's stupid. I mean-,
4215,4215,4215,4215,Ses04M_impro07_M043, Well I need to defend myself from,
4216,4216,4216,4216,Ses04M_impro07_F039, Why don't you take kung fu?,
4217,4217,4217,4217,Ses01M_script03_2_M000, [LAUGHTER],
4218,4218,4218,4218,Ses01M_script03_2_F000," [LAUGHTER] Utterly, utterly ridiculous.",
4219,4219,4219,4219,Ses01M_script03_2_M001, We were very much younger then.,
4220,4220,4220,4220,Ses01M_script03_2_F001, Very much sillier.,
4221,4221,4221,4221,Ses01M_script03_2_M002, Mmhmm.,
4222,4222,4222,4222,Ses01M_script03_2_M003," However, I do believe the real cause of that row was Peter Burden.",
4223,4223,4223,4223,Ses01M_script03_2_F002, Oh you knew there was nothing in that.,
4224,4224,4224,4224,Ses01M_script03_2_M004, I knew nothing of the sort. You took presents from him.,
4225,4225,4225,4225,Ses01M_script03_2_F003, Presents? It was a trivial little broach.,
4226,4226,4226,4226,Ses01M_script03_2_M005, It was bristling with diamonds in the worst possible taste.,
4227,4227,4227,4227,Ses01M_script03_2_F004, Not at all. It was very pretty. I still wear it often.,
4228,4228,4228,4228,Ses01M_script03_2_M006, You sent out of your way to torture me over Peter Burden.,
4229,4229,4229,4229,Ses01M_script03_2_F005, I did not you worked whole thing up in your jealous imagination.,
4230,4230,4230,4230,Ses01M_script03_2_M007," Well, you let him kiss you.  You said you did.",
4231,4231,4231,4231,Ses01M_script03_2_F006," Well, what of it?",
4232,4232,4232,4232,Ses01M_script03_2_M008, What of it?,
4233,4233,4233,4233,Ses01M_script03_2_F007," It gave him a lot, a great deal of pleasure and it didn't hurt me.",
4234,4234,4234,4234,Ses01M_script03_2_M009, And what about me?,
4235,4235,4235,4235,Ses01M_script03_2_F008, If you hadn't been so suspicious and nosey you'd never known a thing about it.,
4236,4236,4236,4236,Ses01M_script03_2_M010, That's a nice point of view I must say.,
4237,4237,4237,4237,Ses01M_script03_2_F009, I'm bored with this conversation.,
4238,4238,4238,4238,Ses01M_script03_2_M011, So am I.  I'm bored stiff.  You want some brandy?,
4239,4239,4239,4239,Ses01M_script03_2_F010," No, thank you.",
4240,4240,4240,4240,Ses01M_script03_2_M012," I'll have a little, I think.",
4241,4241,4241,4241,Ses01M_script03_2_F011, I don't see why you want any you already had two glasses.,
4242,4242,4242,4242,Ses01M_script03_2_M013," Oh, you know no particular reason besides they are very small glasses.",
4243,4243,4243,4243,Ses01M_script03_2_F012, I just think it's silly you know to go on and on and on about such a thing.,
4244,4244,4244,4244,Ses01M_script03_2_M014, You can hardly call three glasses of liquor in a whole evening going on and on and on.,
4245,4245,4245,4245,Ses01M_script03_2_F013," I just, I just think it's becoming a habit with you.",
4246,4246,4246,4246,Ses01M_script03_2_M015," Hmm.  Well, you needn't be so grand just because you don't happen to want any at the moment, okay?",
4247,4247,4247,4247,Ses01M_script03_2_F014, Do be quiet.,
4248,4248,4248,4248,Ses01M_script03_2_M016," Really, Amanda.",
4249,4249,4249,4249,Ses01M_script03_2_F015," Don't be stupid, what?",
4250,4250,4250,4250,Ses01M_script03_2_M017, Nothing.,
4251,4251,4251,4251,Ses01M_script03_2_M018, Are you going out somewhere dear?,
4252,4252,4252,4252,Ses01M_script03_2_F016," No, darling I'm just making myself fascinating for you.",
4253,4253,4253,4253,Ses01M_script03_2_M019, That reply has broken my heart.,
4254,4254,4254,4254,Ses01M_script03_2_F017, Well it's a woman's duty to allure the man. Watch me a minute will you?,
4255,4255,4255,4255,Ses01M_script03_2_M020, As matter the fact that's perfectly true.,
4256,4256,4256,4256,Ses01M_script03_2_F018," Oh no, it isn't.",
4257,4257,4257,4257,Ses01M_script03_2_M021," Yes, it is.",
4258,4258,4258,4258,Ses01M_script03_2_F019," Don't be stupid, shut up.",
4259,4259,4259,4259,Ses01M_script03_2_M022," You know, it's a pity you didn't have any more brandy. It would have made you just a little less disagreeable.",
4260,4260,4260,4260,Ses01M_script03_2_F020," Oh, well that's funny.  It doesn't seem to have worked such wonders with you.",
4261,4261,4261,4261,Ses01M_script03_2_M023," You know what?  You snap, you snap, you snap you're like a little adder.",
4262,4262,4262,4262,Ses01M_script03_2_F021," Adders don't snap, they sting.",
4263,4263,4263,4263,Ses01M_script03_2_M024, Nonsense.  They have a bag of venom behind of fangs and they snap.,
4264,4264,4264,4264,Ses01M_script03_2_F022, They sting.,
4265,4265,4265,4265,Ses01M_script03_2_F023," I don't care.  I don't care, do you understand?  I don't mind if they bark and they roll about like hoops.",
4266,4266,4266,4266,Ses01M_script03_2_M025, Did you see much of Peter Burden after our divorce?,
4267,4267,4267,4267,Ses01M_script03_2_F024," Yes, I did quite a lot.",
4268,4268,4268,4268,Ses01M_script03_2_M026, I suppose you let him just kiss you or good deal more than too.,
4269,4269,4269,4269,Ses01M_script03_2_F025," Oh, mind you own business.",
4270,4270,4270,4270,Ses01M_script03_2_M027," I suppose you two had a riotous time, huh?  No restrain at all, very enjoyable, he never had much any how.",
4271,4271,4271,4271,Ses01M_script03_2_F026," You're quite insufferable, I expect it's because you're drunk.",
4272,4272,4272,4272,Ses01M_script03_2_M028, I am not in the least bit drunk.,
4273,4273,4273,4273,Ses01M_script03_2_F027, You always had a weak head.,
4274,4274,4274,4274,Ses01M_script03_2_M029, I think I told you once before that I had three minute liquor glasses the whole evening long.  A Child of two cannot get drunk on that.,
4275,4275,4275,4275,Ses01M_script03_2_F028," On the contrary, a child two could get violently drunk on only one glass of brandy.",
